0.033165 124 NATNET2IVY -0.020575 -0.756384 0.089369 0.000000 0.000000 0.000000 1.707648 1
0.066834 124 NATNET2IVY -0.020593 -0.756378 0.089319 -0.000089 0.000090 0.000341 1.707491 1
0.099962 124 NATNET2IVY -0.020584 -0.756384 0.089357 0.000266 -0.000201 0.001158 1.707565 1
0.133946 124 NATNET2IVY -0.020551 -0.756379 0.089344 0.001013 0.000160 -0.000402 1.707601 1
0.167462 124 NATNET2IVY -0.020531 -0.756371 0.089418 0.000579 0.000233 0.002224 1.707499 1
0.201388 124 NATNET2IVY -0.020595 -0.756367 0.089379 -0.001916 0.000141 -0.001161 1.707463 1
0.235111 124 NATNET2IVY -0.020614 -0.756390 0.089341 -0.000567 -0.000700 -0.001133 1.707557 1
0.268737 124 NATNET2IVY -0.020623 -0.756378 0.089306 -0.000279 0.000349 -0.001078 1.707664 1
0.302706 124 NATNET2IVY -0.020590 -0.756354 0.089293 0.001003 0.000719 -0.000387 1.707569 1
0.336679 124 NATNET2IVY -0.020549 -0.756377 0.089337 0.001220 -0.000695 0.001335 1.707653 1
0.369678 124 NATNET2IVY -0.020541 -0.756387 0.089395 0.000241 -0.000297 0.001735 1.707589 1
0.402800 124 NATNET2IVY -0.020587 -0.756374 0.089321 -0.001358 0.000412 -0.002232 1.707680 1
0.436829 124 NATNET2IVY -0.020613 -0.756371 0.089380 -0.000784 0.000071 0.001792 1.707574 1
0.470759 124 NATNET2IVY -0.020630 -0.756402 0.089354 -0.000524 -0.000926 -0.000783 1.707524 1
0.504480 124 NATNET2IVY -0.020583 -0.756364 0.089344 0.001406 0.001135 -0.000294 1.707532 1
0.538380 124 NATNET2IVY -0.020553 -0.756388 0.089322 0.000906 -0.000714 -0.000665 1.707621 1
0.571908 124 NATNET2IVY -0.020590 -0.756378 0.089386 -0.001094 0.000299 0.001905 1.707470 1
0.606004 124 NATNET2IVY -0.020588 -0.756375 0.089340 0.000043 0.000091 -0.001368 1.707507 1
0.639795 124 NATNET2IVY -0.020589 -0.756374 0.089322 -0.000032 0.000020 -0.000547 1.707510 1
0.674185 124 NATNET2IVY -0.020580 -0.756373 0.089351 0.000260 0.000050 0.000870 1.707623 1
0.707913 124 NATNET2IVY -0.020542 -0.756373 0.089357 0.001143 -0.000020 0.000178 1.707762 1
0.741689 124 NATNET2IVY -0.020544 -0.756380 0.089369 -0.000061 -0.000193 0.000361 1.707460 1
0.775315 124 NATNET2IVY -0.020559 -0.756391 0.089409 -0.000452 -0.000345 0.001209 1.707497 1
0.809406 124 NATNET2IVY -0.020571 -0.756383 0.089405 -0.000343 0.000246 -0.000111 1.707544 1
0.843460 124 NATNET2IVY -0.020574 -0.756394 0.089405 -0.000094 -0.000335 -0.000006 1.707548 1
0.876802 124 NATNET2IVY -0.020583 -0.756392 0.089347 -0.000264 0.000079 -0.001746 1.707526 1
0.910314 124 NATNET2IVY -0.020557 -0.756400 0.089404 0.000761 -0.000248 0.001717 1.707504 1
0.943728 124 NATNET2IVY -0.020581 -0.756383 0.089352 -0.000709 0.000517 -0.001579 1.707662 1
0.976908 124 NATNET2IVY -0.020591 -0.756392 0.089364 -0.000293 -0.000266 0.000360 1.707706 1
1.016922 124 NATNET2IVY -0.020579 -0.756371 0.089322 0.000347 0.000632 -0.001251 1.707595 1
1.050948 124 NATNET2IVY -0.020560 -0.756384 0.089394 0.000577 -0.000411 0.002151 1.707455 1
1.084251 124 NATNET2IVY -0.020568 -0.756393 0.089322 -0.000225 -0.000272 -0.002138 1.707641 1
1.118660 124 NATNET2IVY -0.020580 -0.756385 0.089340 -0.000370 0.000262 0.000517 1.707632 1
1.152504 124 NATNET2IVY -0.020577 -0.756372 0.089340 0.000090 0.000377 -0.000002 1.707642 1
1.186083 124 NATNET2IVY -0.020590 -0.756397 0.089272 -0.000401 -0.000750 -0.002032 1.707693 1
1.220170 124 NATNET2IVY -0.020547 -0.756400 0.089436 0.001291 -0.000105 0.004927 1.707425 1
1.254220 124 NATNET2IVY -0.020575 -0.756380 0.089344 -0.000838 0.000627 -0.002771 1.707619 1
1.288138 124 NATNET2IVY -0.020552 -0.756394 0.089433 0.000698 -0.000435 0.002667 1.707483 1
1.323997 124 NATNET2IVY -0.020589 -0.756381 0.089286 -0.001116 0.000388 -0.004398 1.707566 1
1.357363 124 NATNET2IVY -0.020608 -0.756382 0.089271 -0.000571 -0.000035 -0.000447 1.707575 1
1.395101 124 NATNET2IVY -0.020582 -0.756379 0.089401 0.000788 0.000111 0.003887 1.707324 1
1.428891 124 NATNET2IVY -0.020620 -0.756391 0.089306 -0.001158 -0.000387 -0.002842 1.707601 1
1.462347 124 NATNET2IVY -0.020568 -0.756394 0.089418 0.001563 -0.000083 0.003354 1.707471 1
1.495996 124 NATNET2IVY -0.020609 -0.756365 0.089313 -0.001225 0.000870 -0.003142 1.707570 1
1.529888 124 NATNET2IVY 
