67.494052 124 NATNET2IVY_FILT -0.280946 0.495561 0.929910
67.494052 124 NATNET2IVY -0.284056 0.496438 0.913572 0.146547 -0.044369 0.714812 0.184281 1
67.504295 124 NATNET2IVY_FILT -0.279896 0.495209 0.935045
67.513129 124 NATNET2IVY_FILT -0.278650 0.495047 0.941270
67.521975 124 NATNET2IVY_FILT -0.277397 0.494869 0.946533
67.530353 124 NATNET2IVY_FILT -0.276349 0.494960 0.952324
67.530353 124 NATNET2IVY -0.279387 0.495217 0.937116 0.137894 -0.018033 0.672419 0.184531 1
67.539383 124 NATNET2IVY_FILT -0.275128 0.494723 0.956907
67.547553 124 NATNET2IVY_FILT -0.274109 0.494780 0.962106
67.555739 124 NATNET2IVY_FILT -0.273284 0.494802 0.967146
67.564302 124 NATNET2IVY_FILT -0.272008 0.494609 0.971569
67.564302 124 NATNET2IVY -0.274914 0.494755 0.958639 0.130248 -0.010555 0.577338 0.192948 1
67.573119 124 NATNET2IVY_FILT -0.271107 0.494514 0.976156
67.581806 124 NATNET2IVY_FILT -0.270096 0.494377 0.980666
67.590025 124 NATNET2IVY_FILT -0.269046 0.494322 0.984475
67.598644 124 NATNET2IVY_FILT -0.267152 0.494578 0.992719
67.598644 124 NATNET2IVY -0.270725 0.494496 0.977679 0.145665 -0.000917 0.634511 0.203826 1
67.615705 124 NATNET2IVY_FILT -0.265504 0.494969 1.001287
67.623860 124 NATNET2IVY_FILT -0.265504 0.494969 1.001287
67.632135 124 NATNET2IVY_FILT -0.264563 0.495080 1.005093
67.632135 124 NATNET2IVY -0.267088 0.494671 0.993773 0.145665 -0.000917 0.634511 0.207597 1
67.640648 124 NATNET2IVY_FILT -0.263640 0.495222 1.008601
67.648793 124 NATNET2IVY_FILT -0.261799 0.495737 1.015917
67.657987 124 NATNET2IVY_FILT -0.261799 0.495737 1.015917
67.666681 124 NATNET2IVY_FILT -0.260142 0.496688 1.023147
67.666681 124 NATNET2IVY -0.263009 0.495422 1.011267 0.105152 0.031644 0.456415 0.214538 1
67.675013 124 NATNET2IVY_FILT -0.259064 0.496728 1.026485
67.684203 124 NATNET2IVY_FILT -0.258322 0.497349 1.030042
67.692775 124 NATNET2IVY_FILT -0.257585 0.497708 1.033433
67.701216 124 NATNET2IVY_FILT -0.256676 0.497956 1.036830
67.701216 124 NATNET2IVY -0.259020 0.496933 1.027291 0.104001 0.038058 0.410500 0.222556 1
67.709531 124 NATNET2IVY_FILT -0.255898 0.498125 1.040029
67.718524 124 NATNET2IVY_FILT -0.255207 0.498317 1.043565
67.726741 124 NATNET2IVY_FILT -0.254580 0.498539 1.046895
67.734984 124 NATNET2IVY_FILT -0.253898 0.498491 1.049985
67.734984 124 NATNET2IVY -0.255706 0.498201 1.041291 0.083324 0.016040 0.394639 0.230196 1
67.743468 124 NATNET2IVY_FILT -0.253200 0.498398 1.053061
67.752008 124 NATNET2IVY_FILT -0.252387 0.498399 1.056334
67.760572 124 NATNET2IVY_FILT -0.251512 0.498215 1.058882
67.769625 124 NATNET2IVY_FILT -0.250779 0.497986 1.060970
67.769625 124 NATNET2IVY -0.252866 0.498443 1.053977 0.093585 -0.015151 0.329540 0.234084 1
67.778313 124 NATNET2IVY_FILT -0.249997 0.497971 1.064235
67.787096 124 NATNET2IVY_FILT -0.249292 0.497697 1.066665
67.795695 124 NATNET2IVY_FILT -0.248573 0.497503 1.069380
67.804208 124 NATNET2IVY_FILT -0.247970 0.497311 1.072666
67.804208 124 NATNET2IVY -0.249833 0.497874 1.064979 0.084267 -0.020258 0.350879 0.240419 1
67.812516 124 NATNET2IVY_FILT -0.247046 0.496745 1.074510
67.823346 124 NATNET2IVY_FILT -0.246702 0.496454 1.077173
67.831423 124 NATNET2IVY_FILT -0.245933 0.495869 1.079363
67.839622 124 NATNET2IVY_FILT -0.245317 0.495235 1.081782
67.839622 124 NATNET2IVY -0.247028 0.496685 1.075390 0.079586 -0.062254 0.273485 0.234566 1
67.847799 124 NATNET2IVY_FILT -0.244907 0.494731 1.084430
67.856535 124 NATNET2IVY_FILT -0.244272 0.494068 1.086705
67.866061 124 NATNET2IVY_FILT -0.242900 0.492588 1.090484
67.874791 124 NATNET2IVY_FILT -0.242347 0.492107 1.092484
67.874791 124 NATNET2IVY -0.244477 0.494384 1.085326 0.089083 -0.093864 0.321064 0.226354 1
67.883551 124 NATNET2IVY_FILT -0.241657 0.491361 1.094290
67.891761 124 NATNET2IVY_FILT -0.241071 0.490921 1.096250
67.900503 124 NATNET2IVY_FILT -0.240388 0.490331 1.097825
67.909983 124 NATNET2IVY_FILT -0.239759 0.489972 1.099124
67.909983 124 NATNET2IVY -0.241535 0.491360 1.094800 0.077639 -0.064039 0.199209 0.211937 1
67.918851 124 NATNET2IVY_FILT -0.239132 0.489708 1.100645
67.934672 124 NATNET2IVY_FILT -0.239132 0.489708 1.100645
67.942806 124 NATNET2IVY_FILT -0.237685 0.489282 1.103954
67.951413 124 NATNET2IVY_FILT -0.237382 0.489141 1.104787
67.951413 124 NATNET2IVY -0.239041 0.489645 1.100997 0.071314 -0.024931 0.169898 0.234649 1
67.960656 124 NATNET2IVY_FILT -0.237090 0.488597 1.105747
67.975199 124 NATNET2IVY_FILT -0.237090 0.488597 1.105747
67.983418 124 NATNET2IVY_FILT -0.236299 0.485935 1.109192
67.991535 124 NATNET2IVY_FILT -0.236026 0.484652 1.110851
67.991535 124 NATNET2IVY -0.237032 0.488141 1.106161 0.040688 -0.134670 0.181900 0.250818 1
67.999973 124 NATNET2IVY_FILT -0.235765 0.483314 1.112191
68.008547 124 NATNET2IVY_FILT -0.235492 0.481984 1.113448
68.016809 124 NATNET2IVY_FILT -0.235492 0.481984 1.113448
68.024957 124 NATNET2IVY_FILT -0.234823 0.479194 1.115862
68.024957 124 NATNET2IVY -0.235697 0.483404 1.112135 0.036105 -0.163746 0.150325 0.254001 1
68.033125 124 NATNET2IVY_FILT -0.234371 0.477831 1.117024
68.041879 124 NATNET2IVY_FILT -0.233852 0.476525 1.118237
68.050275 124 NATNET2IVY_FILT -0.233292 0.475344 1.119345
68.059334 124 NATNET2IVY_FILT -0.232659 0.474047 1.120521
68.059334 124 NATNET2IVY -0.234208 0.477678 1.117321 0.064900 -0.154408 0.139772 0.246837 1
68.067965 124 NATNET2IVY_FILT -0.232143 0.472723 1.121538
68.076326 124 NATNET2IVY_FILT -0.231535 0.471191 1.122558
68.085368 124 NATNET2IVY_FILT -0.230862 0.469529 1.123614
68.093923 124 NATNET2IVY_FILT -0.230122 0.467941 1.124604
68.093923 124 NATNET2IVY -0.231961 0.472109 1.121878 0.076121 -0.183167 0.122488 0.222891 1
68.102296 124 NATNET2IVY_FILT -0.229359 0.466224 1.126028
68.110841 124 NATNET2IVY_FILT -0.228802 0.464520 1.127157
68.119892 124 NATNET2IVY_FILT -0.228001 0.462705 1.128203
68.128990 124 NATNET2IVY_FILT -0.227307 0.461109 1.129488
68.128990 124 NATNET2IVY -0.229246 0.465746 1.126287 0.084439 -0.204955 0.146524 0.203495 1
68.137383 124 NATNET2IVY_FILT -0.226385 0.459444 1.130503
68.145907 124 NATNET2IVY_FILT -0.225524 0.457801 1.131928
68.154463 124 NATNET2IVY_FILT -0.224927 0.456286 1.133013
68.162795 124 NATNET2IVY_FILT -0.224109 0.454497 1.134495
68.162795 124 NATNET2IVY -0.226206 0.458992 1.130990 0.095958 -0.198377 0.150218 0.195133 1
68.170952 124 NATNET2IVY_FILT -0.223301 0.452665 1.135960
68.180020 124 NATNET2IVY_FILT -0.222616 0.451022 1.137271
68.188178 124 NATNET2IVY_FILT -0.221988 0.449314 1.138441
68.196899 124 NATNET2IVY_FILT -0.221205 0.447166 1.139961
68.196899 124 NATNET2IVY -0.223148 0.452207 1.136233 0.087103 -0.219929 0.163990 0.197322 1
68.205128 124 NATNET2IVY_FILT -0.220582 0.445645 1.140606
68.213689 124 NATNET2IVY_FILT -0.220097 0.443807 1.142076
68.221830 124 NATNET2IVY_FILT -0.219434 0.441993 1.143092
68.230332 124 NATNET2IVY_FILT -0.218954 0.440169 1.144858
68.230332 124 NATNET2IVY -0.220451 0.445063 1.141236 0.067522 -0.209908 0.146914 0.197460 1
68.244776 124 NATNET2IVY_FILT -0.218426 0.438098 1.146392
68.253298 124 NATNET2IVY_FILT -0.217134 0.434669 1.148397
68.262131 124 NATNET2IVY_FILT -0.216601 0.432889 1.149655
68.273415 124 NATNET2IVY_FILT -0.215978 0.430797 1.151083
68.273415 124 NATNET2IVY -0.217899 0.436946 1.146924 0.089287 -0.281160 0.186732 0.195485 1
68.282170 124 NATNET2IVY_FILT -0.214869 0.427287 1.153009
68.290221 124 NATNET2IVY_FILT -0.214869 0.427287 1.153009
68.298927 124 NATNET2IVY_FILT -0.213755 0.423457 1.155308
68.307100 124 NATNET2IVY_FILT -0.213755 0.423457 1.155308
68.307100 124 NATNET2IVY -0.215052 0.427814 1.152761 0.066686 -0.220207 0.126761 0.199206 1
68.316050 124 NATNET2IVY_FILT -0.212322 0.419829 1.158396
68.324732 124 NATNET2IVY_FILT -0.212322 0.419829 1.158396
68.333174 124 NATNET2IVY_FILT -0.210882 0.415900 1.160348
68.341612 124 NATNET2IVY_FILT -0.210196 0.413511 1.161487
68.341612 124 NATNET2IVY -0.212409 0.419920 1.157945 0.106771 -0.298375 0.185373 0.194698 1
68.349829 124 NATNET2IVY_FILT -0.209440 0.411099 1.163318
68.358504 124 NATNET2IVY_FILT -0.208569 0.409366 1.164270
68.367202 124 NATNET2IVY_FILT -0.208569 0.409366 1.164270
68.375824 124 NATNET2IVY_FILT -0.206818 0.405126 1.166690
68.375824 124 NATNET2IVY -0.209316 0.411244 1.163162 0.101342 -0.251546 0.156076 0.192712 1
68.384490 124 NATNET2IVY_FILT -0.206249 0.402959 1.167579
68.393452 124 NATNET2IVY_FILT -0.205323 0.400879 1.169179
68.402498 124 NATNET2IVY_FILT -0.204445 0.398605 1.170438
68.410643 124 NATNET2IVY_FILT -0.203609 0.396439 1.171491
68.410643 124 NATNET2IVY -0.205976 0.402530 1.168121 0.096287 -0.260596 0.144042 0.190989 1
68.419729 124 NATNET2IVY_FILT -0.202611 0.394192 1.172660
68.431274 124 NATNET2IVY_FILT -0.201804 0.392104 1.173515
68.440166 124 NATNET2IVY_FILT -0.200898 0.389948 1.174663
68.449184 124 NATNET2IVY_FILT -0.198854 0.385949 1.176532
68.449184 124 NATNET2IVY -0.202359 0.393516 1.172929 0.142635 -0.314710 0.151234 0.178333 1
68.465975 124 NATNET2IVY_FILT -0.196986 0.382119 1.178131
68.474170 124 NATNET2IVY_FILT -0.196986 0.382119 1.178131
68.482527 124 NATNET2IVY_FILT -0.195174 0.378501 1.180197
68.482527 124 NATNET2IVY -0.198704 0.385567 1.176670 0.110392 -0.223449 0.109924 0.177593 1
68.498836 124 NATNET2IVY_FILT -0.194220 0.376687 1.181141
68.507107 124 NATNET2IVY_FILT -0.193200 0.374766 1.182287
68.515425 124 NATNET2IVY_FILT -0.192344 0.373204 1.183085
68.515425 124 NATNET2IVY -0.195065 0.378283 1.180289 0.110392 -0.223449 0.109924 0.182860 1
68.524450 124 NATNET2IVY_FILT -0.191384 0.371651 1.183610
68.533464 124 NATNET2IVY_FILT -0.189736 0.368288 1.185590
68.542399 124 NATNET2IVY_FILT -0.188822 0.366709 1.186291
68.551469 124 NATNET2IVY_FILT -0.187855 0.365181 1.187000
68.551469 124 NATNET2IVY -0.190733 0.370221 1.184498 0.109796 -0.199794 0.102047 0.193913 1
68.560403 124 NATNET2IVY_FILT -0.187022 0.363691 1.187793
68.569337 124 NATNET2IVY_FILT -0.186212 0.362136 1.188619
68.578848 124 NATNET2IVY_FILT -0.185221 0.360661 1.189415
68.587488 124 NATNET2IVY_FILT -0.184399 0.359552 1.190011
68.587488 124 NATNET2IVY -0.186738 0.363165 1.188095 0.103680 -0.168882 0.090340 0.214282 1
68.596201 124 NATNET2IVY_FILT -0.183315 0.357860 1.191114
68.605082 124 NATNET2IVY_FILT -0.182350 0.356371 1.192168
68.613455 124 NATNET2IVY_FILT -0.181353 0.354959 1.193157
68.621793 124 NATNET2IVY_FILT -0.180394 0.353380 1.194239
68.621793 124 NATNET2IVY -0.183028 0.357368 1.191467 0.120143 -0.185153 0.126847 0.222930 1
68.630857 124 NATNET2IVY_FILT -0.179673 0.351756 1.195231
68.639273 124 NATNET2IVY_FILT -0.178446 0.350189 1.196581
68.647577 124 NATNET2IVY_FILT -0.177424 0.348804 1.197574
68.656411 124 NATNET2IVY_FILT -0.176634 0.347315 1.198498
68.656411 124 NATNET2IVY -0.179191 0.351366 1.195629 0.112805 -0.181963 0.127777 0.222843 1
68.664768 124 NATNET2IVY_FILT -0.175663 0.345871 1.199554
68.673437 124 NATNET2IVY_FILT -0.174748 0.344414 1.200815
68.681685 124 NATNET2IVY_FILT -0.173745 0.343101 1.202067
68.690098 124 NATNET2IVY_FILT -0.172876 0.341643 1.202783
68.690098 124 NATNET2IVY -0.175373 0.345450 1.200004 0.112737 -0.170163 0.128549 0.217266 1
68.698771 124 NATNET2IVY_FILT -0.171796 0.340406 1.203884
68.706945 124 NATNET2IVY_FILT -0.170800 0.339235 1.205438
68.715799 124 NATNET2IVY_FILT -0.168793 0.337058 1.207399
68.724636 124 NATNET2IVY_FILT -0.167897 0.335995 1.209223
68.724636 124 NATNET2IVY -0.171311 0.339873 1.204674 0.149355 -0.169423 0.193180 0.192011 1
68.733512 124 NATNET2IVY_FILT -0.166866 0.335165 1.209501
68.742485 124 NATNET2IVY_FILT -0.165946 0.334160 1.210634
68.751148 124 NATNET2IVY_FILT -0.164976 0.333330 1.211829
68.760020 124 NATNET2IVY_FILT -0.164159 0.332505 1.213247
68.760020 124 NATNET2IVY -0.166675 0.334854 1.209983 0.112155 -0.104696 0.120724 0.190811 1
68.768312 124 NATNET2IVY_FILT -0.163296 0.331635 1.214282
68.776693 124 NATNET2IVY_FILT -0.162525 0.330712 1.215273
68.785305 124 NATNET2IVY_FILT -0.161661 0.330003 1.216395
68.793413 124 NATNET2IVY_FILT -0.160814 0.329174 1.217583
68.793413 124 NATNET2IVY -0.163010 0.331292 1.214583 0.100350 -0.099932 0.130069 0.179719 1
68.802468 124 NATNET2IVY_FILT -0.160021 0.328402 1.218629
68.812179 124 NATNET2IVY_FILT -0.159329 0.327813 1.219538
68.820581 124 NATNET2IVY_FILT -0.158608 0.327106 1.220540
68.829345 124 NATNET2IVY_FILT -0.157875 0.326406 1.221524
68.829345 124 NATNET2IVY -0.159833 0.328250 1.218865 0.088160 -0.083049 0.118243 0.171556 1
68.838821 124 NATNET2IVY_FILT -0.157214 0.325838 1.222649
68.847088 124 NATNET2IVY_FILT -0.156509 0.325177 1.223554
68.855863 124 NATNET2IVY_FILT -0.155822 0.324642 1.224545
68.864275 124 NATNET2IVY_FILT -0.155138 0.324152 1.225808
68.864275 124 NATNET2IVY -0.156978 0.325628 1.222895 0.082116 -0.067611 0.128514 0.164502 1
68.873042 124 NATNET2IVY_FILT -0.154498 0.323718 1.226918
68.881346 124 NATNET2IVY_FILT -0.153863 0.323282 1.227950
68.889627 124 NATNET2IVY_FILT -0.153343 0.322674 1.229151
68.898145 124 NATNET2IVY_FILT -0.152708 0.322243 1.229974
68.898145 124 NATNET2IVY -0.154329 0.323522 1.227183 0.072884 -0.057289 0.124980 0.163107 1
68.906976 124 NATNET2IVY_FILT -0.152258 0.321733 1.231025
68.916998 124 NATNET2IVY_FILT -0.151179 0.320792 1.233154
68.925973 124 NATNET2IVY_FILT -0.150787 0.320377 1.234144
68.934190 124 NATNET2IVY_FILT -0.150448 0.319945 1.234998
68.934190 124 NATNET2IVY -0.151861 0.321406 1.231821 0.067822 -0.068916 0.150726 0.164776 1
68.942795 124 NATNET2IVY_FILT -0.150012 0.319614 1.236241
68.951057 124 NATNET2IVY_FILT -0.149650 0.319119 1.237524
68.959586 124 NATNET2IVY_FILT -0.149414 0.318781 1.238090
68.968285 124 NATNET2IVY_FILT -0.149111 0.318483 1.238768
68.968285 124 NATNET2IVY -0.149909 0.319432 1.236519 0.040098 -0.043856 0.113093 0.159430 1
68.977701 124 NATNET2IVY_FILT -0.148976 0.318151 1.239555
68.985800 124 NATNET2IVY_FILT -0.148757 0.317851 1.240206
68.994532 124 NATNET2IVY_FILT -0.148433 0.317534 1.240813
69.003081 124 NATNET2IVY_FILT -0.148359 0.317315 1.241513
69.003081 124 NATNET2IVY -0.148825 0.318035 1.239806 0.022571 -0.035069 0.082355 0.146925 1
69.012032 124 NATNET2IVY_FILT -0.147932 0.316786 1.241298
69.020807 124 NATNET2IVY_FILT -0.147888 0.316763 1.242953
69.029113 124 NATNET2IVY_FILT -0.147729 0.316457 1.243500
69.039917 124 NATNET2IVY_FILT -0.147511 0.316294 1.244084
69.039917 124 NATNET2IVY -0.147998 0.316878 1.242235 0.025425 -0.030629 0.077140 0.129355 1
69.048981 124 NATNET2IVY_FILT -0.146895 0.315989 1.245155
69.057038 124 NATNET2IVY_FILT -0.146895 0.315989 1.245155
69.065625 124 NATNET2IVY_FILT -0.146314 0.316261 1.246289
69.073739 124 NATNET2IVY_FILT -0.146314 0.316261 1.246289
69.073739 124 NATNET2IVY -0.146995 0.316136 1.244980 0.035907 -0.000977 0.066143 0.093170 1
69.082436 124 NATNET2IVY_FILT -0.145768 0.316042 1.247543
69.091512 124 NATNET2IVY_FILT -0.145496 0.315969 1.248160
69.100528 124 NATNET2IVY_FILT -0.145157 0.316022 1.248609
69.109582 124 NATNET2IVY_FILT -0.144813 0.316071 1.249356
69.109582 124 NATNET2IVY -0.145737 0.316039 1.247578 0.045031 -0.005698 0.092003 0.114977 1
69.117999 124 NATNET2IVY_FILT -0.144445 0.316274 1.249976
69.126454 124 NATNET2IVY_FILT -0.144031 0.316242 1.250918
69.135182 124 NATNET2IVY_FILT -0.143737 0.315671 1.251781
69.143544 124 NATNET2IVY_FILT -0.143183 0.316501 1.252664
69.143544 124 NATNET2IVY -0.144325 0.316096 1.250359 0.048911 0.012904 0.099256 0.121874 1
69.151941 124 NATNET2IVY_FILT -0.142704 0.316642 1.253638
69.161950 124 NATNET2IVY_FILT -0.142188 0.316536 1.254844
69.170188 124 NATNET2IVY_FILT -0.141783 0.316679 1.255702
69.179224 124 NATNET2IVY_FILT -0.141285 0.316567 1.256827
69.179224 124 NATNET2IVY -0.142587 0.316468 1.253975 0.056953 0.001986 0.124894 0.119264 1
69.188635 124 NATNET2IVY_FILT -0.140847 0.316613 1.257639
69.196825 124 NATNET2IVY_FILT -0.140355 0.316727 1.258669
69.205167 124 NATNET2IVY_FILT -0.139844 0.317020 1.259268
69.213318 124 NATNET2IVY_FILT -0.139370 0.317087 1.260070
69.213318 124 NATNET2IVY -0.140685 0.316745 1.257890 0.057449 0.015587 0.097286 0.130656 1
69.221579 124 NATNET2IVY_FILT -0.138449 0.316989 1.260993
69.229723 124 NATNET2IVY_FILT -0.137702 0.316811 1.262276
69.242633 124 NATNET2IVY_FILT -0.136790 0.316790 1.263540
69.251237 124 NATNET2IVY_FILT -0.135074 0.316963 1.265143
69.251237 124 NATNET2IVY -0.138198 0.316930 1.261584 0.128860 -0.003706 0.152171 0.138493 1
69.260046 124 NATNET2IVY_FILT -0.134000 0.316741 1.266030
69.268396 124 NATNET2IVY_FILT -0.132990 0.316912 1.266357
69.283246 124 NATNET2IVY_FILT -0.131919 0.316486 1.267172
69.292054 124 NATNET2IVY_FILT -0.129696 0.315801 1.267471
69.292054 124 NATNET2IVY -0.133851 0.316756 1.265857 0.161362 -0.034876 0.069838 0.122813 1
69.301107 124 NATNET2IVY_FILT -0.128473 0.315443 1.267629
69.309983 124 NATNET2IVY_FILT -0.127370 0.315189 1.268122
69.318202 124 NATNET2IVY_FILT -0.126029 0.314966 1.269523
69.329091 124 NATNET2IVY_FILT -0.125262 0.314349 1.270171
69.329091 124 NATNET2IVY -0.128346 0.315522 1.268235 0.133003 -0.043558 0.080999 0.091385 1
69.341006 124 NATNET2IVY_FILT -0.124168 0.314000 1.271127
69.349288 124 NATNET2IVY_FILT -0.122326 0.314351 1.272119
69.358243 124 NATNET2IVY_FILT -0.121473 0.314596 1.272538
69.366888 124 NATNET2IVY_FILT -0.120598 0.314928 1.272457
69.366888 124 NATNET2IVY -0.123466 0.314395 1.271212 0.139920 0.017384 0.068607 0.054511 1
69.375146 124 NATNET2IVY_FILT -0.119785 0.315151 1.272502
69.383643 124 NATNET2IVY_FILT -0.118929 0.315436 1.272493
69.391934 124 NATNET2IVY_FILT -0.118080 0.315739 1.272887
69.400428 124 NATNET2IVY_FILT -0.117213 0.316199 1.272884
69.400428 124 NATNET2IVY -0.119453 0.315133 1.272705 0.101562 0.038122 0.012789 0.028993 1
69.409533 124 NATNET2IVY_FILT -0.116411 0.317007 1.272500
69.418227 124 NATNET2IVY_FILT -0.115494 0.317383 1.272926
69.427166 124 NATNET2IVY_FILT -0.114751 0.318164 1.272630
69.435705 124 NATNET2IVY_FILT -0.113961 0.318998 1.272525
69.435705 124 NATNET2IVY -0.116106 0.317026 1.272804 0.097560 0.083975 -0.010768 0.009338 1
69.445503 124 NATNET2IVY_FILT -0.113077 0.319901 1.272555
69.454572 124 NATNET2IVY_FILT -0.112196 0.320812 1.272639
69.463021 124 NATNET2IVY_FILT -0.111334 0.321675 1.272582
69.471685 124 NATNET2IVY_FILT -0.110645 0.322819 1.272386
69.471685 124 NATNET2IVY -0.112812 0.320112 1.272595 0.099476 0.114630 -0.004159 0.011402 1
69.480659 124 NATNET2IVY_FILT -0.109693 0.323814 1.272176
69.489448 124 NATNET2IVY_FILT -0.108634 0.324716 1.272302
69.498088 124 NATNET2IVY_FILT -0.107677 0.325912 1.271621
69.506461 124 NATNET2IVY_FILT -0.106540 0.326727 1.271477
69.506461 124 NATNET2IVY -0.109326 0.324041 1.272183 0.123135 0.117228 -0.027273 0.015358 1
69.514748 124 NATNET2IVY_FILT -0.105629 0.327852 1.270854
69.523383 124 NATNET2IVY_FILT -0.104490 0.328709 1.270689
69.532306 124 NATNET2IVY_FILT -0.102136 0.330951 1.269696
69.540468 124 NATNET2IVY_FILT -0.102136 0.330951 1.269696
69.540468 124 NATNET2IVY -0.105060 0.328272 1.270843 0.132131 0.126735 -0.053419 0.039349 1
69.549465 124 NATNET2IVY_FILT -0.099800 0.332700 1.268547
69.558442 124 NATNET2IVY_FILT -0.098511 0.334297 1.268337
69.566540 124 NATNET2IVY_FILT -0.097212 0.334924 1.267540
69.575512 124 NATNET2IVY_FILT -0.095715 0.336271 1.267680
69.575512 124 NATNET2IVY -0.099658 0.333044 1.268693 0.192621 0.159596 -0.060500 0.068842 1
69.584614 124 NATNET2IVY_FILT -0.094306 0.337217 1.267564
69.593176 124 NATNET2IVY_FILT -0.092920 0.338246 1.267000
69.602176 124 NATNET2IVY_FILT -0.091519 0.339200 1.266676
69.610340 124 NATNET2IVY_FILT -0.090042 0.340181 1.266135
69.610340 124 NATNET2IVY -0.093910 0.337537 1.267178 0.170209 0.117301 -0.046356 0.086775 1
69.618823 124 NATNET2IVY_FILT -0.088558 0.340809 1.266006
69.627592 124 NATNET2IVY_FILT -0.087072 0.341694 1.265631
69.636598 124 NATNET2IVY_FILT -0.085633 0.342440 1.265494
69.645043 124 NATNET2IVY_FILT -0.084006 0.343092 1.265900
69.645043 124 NATNET2IVY -0.088116 0.341154 1.265926 0.181076 0.087318 -0.007027 0.104731 1
69.653563 124 NATNET2IVY_FILT -0.082623 0.343806 1.265217
