8.703 124 WIND_INFO 124 42 0. 0. 0.
18.703 124 WIND_INFO 124 42 0. 0. 0.
28.704 124 WIND_INFO 124 42 0. 0. 0.
38.705 124 WIND_INFO 124 42 0. 0. 0.
48.705 124 WIND_INFO 124 42 0. 0. 0.
58.707 124 WIND_INFO 124 42 0. 0. 0.
68.707 124 WIND_INFO 124 42 0. 0. 0.
78.708 124 WIND_INFO 124 42 0. 0. 0.
88.709 124 WIND_INFO 124 42 0. 0. 0.
98.710 124 WIND_INFO 124 42 0. 0. 0.
108.710 124 WIND_INFO 124 42 0. 0. 0.
118.711 124 WIND_INFO 124 42 0. 0. 0.
128.712 124 WIND_INFO 124 42 0. 0. 0.
138.713 124 WIND_INFO 124 42 0. 0. 0.
148.715 124 WIND_INFO 124 42 0. 0. 0.
158.716 124 WIND_INFO 124 42 0. 0. 0.
168.716 124 WIND_INFO 124 42 0. 0. 0.
178.717 124 WIND_INFO 124 42 0. 0. 0.
188.718 124 WIND_INFO 124 42 0. 0. 0.
198.719 124 WIND_INFO 124 42 0. 0. 0.
208.720 124 WIND_INFO 124 42 0. 0. 0.
218.722 124 WIND_INFO 124 42 0. 0. 0.
228.723 124 WIND_INFO 124 42 0. 0. 0.
238.725 124 WIND_INFO 124 42 0. 0. 0.
248.726 124 WIND_INFO 124 42 0. 0. 0.
258.727 124 WIND_INFO 124 42 0. 0. 0.
268.728 124 WIND_INFO 124 42 0. 0. 0.
278.730 124 WIND_INFO 124 42 0. 0. 0.
288.731 124 WIND_INFO 124 42 0. 0. 0.
298.732 124 WIND_INFO 124 42 0. 0. 0.
308.733 124 WIND_INFO 124 42 0. 0. 0.
318.734 124 WIND_INFO 124 42 0. 0. 0.
328.735 124 WIND_INFO 124 42 0. 0. 0.
338.735 124 WIND_INFO 124 42 0. 0. 0.
348.737 124 WIND_INFO 124 42 0. 0. 0.
358.738 124 WIND_INFO 124 42 0. 0. 0.
368.738 124 WIND_INFO 124 42 0. 0. 0.
378.739 124 WIND_INFO 124 42 0. 0. 0.
388.740 124 WIND_INFO 124 42 0. 0. 0.
398.741 124 WIND_INFO 124 42 0. 0. 0.
408.743 124 WIND_INFO 124 42 0. 0. 0.
418.744 124 WIND_INFO 124 42 0. 0. 0.
428.745 124 WIND_INFO 124 42 0. 0. 0.
438.746 124 WIND_INFO 124 42 0. 0. 0.
448.748 124 WIND_INFO 124 42 0. 0. 0.
458.748 124 WIND_INFO 124 42 0. 0. 0.
468.749 124 WIND_INFO 124 42 0. 0. 0.
478.750 124 WIND_INFO 124 42 0. 0. 0.
488.750 124 WIND_INFO 124 42 0. 0. 0.
498.751 124 WIND_INFO 124 42 0. 0. 0.
508.752 124 WIND_INFO 124 42 0. 0. 0.
518.753 124 WIND_INFO 124 42 0. 0. 0.
528.754 124 WIND_INFO 124 42 0. 0. 0.
538.755 124 WIND_INFO 124 42 0. 0. 0.
548.756 124 WIND_INFO 124 42 0. 0. 0.
558.756 124 WIND_INFO 124 42 0. 0. 0.
568.757 124 WIND_INFO 124 42 0. 0. 0.
578.758 124 WIND_INFO 124 42 0. 0. 0.
588.758 124 WIND_INFO 124 42 0. 0. 0.
598.760 124 WIND_INFO 124 42 0. 0. 0.
608.760 124 WIND_INFO 124 42 0. 0. 0.
618.761 124 WIND_INFO 124 42 0. 0. 0.
628.762 124 WIND_INFO 124 42 0. 0. 0.
638.762 124 WIND_INFO 124 42 0. 0. 0.
648.763 124 WIND_INFO 124 42 0. 0. 0.
658.764 124 WIND_INFO 124 42 0. 0. 0.
668.764 124 WIND_INFO 124 42 0. 0. 0.
678.765 124 WIND_INFO 124 42 0. 0. 0.
688.767 124 WIND_INFO 124 42 0. 0. 0.
698.767 124 WIND_INFO 124 42 0. 0. 0.
708.766 124 WIND_INFO 124 42 0. 0. 0.
718.767 124 WIND_INFO 124 42 0. 0. 0.
728.768 124 WIND_INFO 124 42 0. 0. 0.
738.769 124 WIND_INFO 124 42 0. 0. 0.
748.769 124 WIND_INFO 124 42 0. 0. 0.
758.769 124 WIND_INFO 124 42 0. 0. 0.
768.770 124 WIND_INFO 124 42 0. 0. 0.
778.770 124 WIND_INFO 124 42 0. 0. 0.
788.770 124 WIND_INFO 124 42 0. 0. 0.
798.772 124 WIND_INFO 124 42 0. 0. 0.
808.772 124 WIND_INFO 124 42 0. 0. 0.
818.773 124 WIND_INFO 124 42 0. 0. 0.
828.775 124 WIND_INFO 124 42 0. 0. 0.
838.777 124 WIND_INFO 124 42 0. 0. 0.
848.778 124 WIND_INFO 124 42 0. 0. 0.
858.779 124 WIND_INFO 124 42 0. 0. 0.
868.780 124 WIND_INFO 124 42 0. 0. 0.
878.781 124 WIND_INFO 124 42 0. 0. 0.
888.783 124 WIND_INFO 124 42 0. 0. 0.
898.785 124 WIND_INFO 124 42 0. 0. 0.
908.786 124 WIND_INFO 124 42 0. 0. 0.
918.788 124 WIND_INFO 124 42 0. 0. 0.
928.790 124 WIND_INFO 124 42 0. 0. 0.
938.790 124 WIND_INFO 124 42 0. 0. 0.
948.793 124 WIND_INFO 124 42 0. 0. 0.
958.795 124 WIND_INFO 124 42 0. 0. 0.
968.796 124 WIND_INFO 124 42 0. 0. 0.
